store_id,item_id,promo_start,promo_end,promo_type,discount_depth
S026,I00219,2024-11-04,2024-11-10,TPR,0.2
S026,I00158,2024-11-04,2024-11-10,Loyalty,0.1
S026,I00028,2024-11-04,2024-11-10,TPR,0.25
S026,I00023,2024-11-04,2024-11-10,TPR,0.15
S026,I00016,2024-11-04,2024-11-10,Seasonal,0.1
S026,I00048,2024-11-04,2024-11-10,TPR,0.15
S026,I00103,2024-11-04,2024-11-10,Multibuy,0.15
S026,I00057,2024-11-04,2024-11-10,TPR,0.1
S026,I00042,2024-11-04,2024-11-10,Seasonal,0.2
S026,I00215,2024-11-04,2024-11-10,TPR,0.35
S026,I00217,2024-11-04,2024-11-10,Loyalty,0.25
S026,I00190,2024-11-11,2024-11-17,TPR,0.25
S026,I00143,2024-11-11,2024-11-17,TPR,0.3
S026,I00210,2024-11-11,2024-11-17,TPR,0.15
S026,I00189,2024-11-11,2024-11-17,TPR,0.25
S026,I00052,2024-11-11,2024-11-17,Seasonal,0.2
S026,I00076,2024-11-11,2024-11-17,Loyalty,0.1
S026,I00158,2024-11-11,2024-11-17,Seasonal,0.3
S026,I00004,2024-11-11,2024-11-17,Multibuy,0.25
S026,I00070,2024-11-11,2024-11-17,TPR,0.3
S026,I00123,2024-11-11,2024-11-17,Multibuy,0.2
S026,I00043,2024-11-11,2024-11-17,TPR,0.25
S026,I00201,2024-11-11,2024-11-17,Multibuy,0.15
S026,I00056,2024-11-11,2024-11-17,Seasonal,0.25
S026,I00082,2024-11-11,2024-11-17,Seasonal,0.3
S026,I00164,2024-11-11,2024-11-17,TPR,0.35
S026,I00172,2024-11-18,2024-11-24,TPR,0.25
S026,I00041,2024-11-18,2024-11-24,TPR,0.25
S026,I00009,2024-11-18,2024-11-24,Loyalty,0.15
S026,I00090,2024-11-18,2024-11-24,TPR,0.3
S026,I00202,2024-11-18,2024-11-24,TPR,0.15
S026,I00004,2024-11-18,2024-11-24,Multibuy,0.3
S026,I00012,2024-11-18,2024-11-24,TPR,0.2
S026,I00211,2024-11-18,2024-11-24,Multibuy,0.15
S026,I00067,2024-11-18,2024-11-24,Multibuy,0.15
S026,I00212,2024-11-18,2024-11-24,Multibuy,0.2
S026,I00089,2024-11-18,2024-11-24,Seasonal,0.2
S026,I00059,2024-11-18,2024-11-24,TPR,0.15
S026,I00140,2024-11-18,2024-11-24,TPR,0.1
S026,I00217,2024-11-18,2024-11-24,Multibuy,0.1
S026,I00103,2024-11-18,2024-11-24,Seasonal,0.2
S026,I00052,2024-11-25,2024-12-01,Seasonal,0.1
S026,I00151,2024-11-25,2024-12-01,Loyalty,0.1
S026,I00086,2024-11-25,2024-12-01,TPR,0.3
S026,I00108,2024-11-25,2024-12-01,TPR,0.1
S026,I00117,2024-11-25,2024-12-01,TPR,0.2
S026,I00129,2024-11-25,2024-12-01,Seasonal,0.25
S026,I00024,2024-11-25,2024-12-01,TPR,0.2
S026,I00057,2024-11-25,2024-12-01,Loyalty,0.25
S026,I00043,2024-11-25,2024-12-01,TPR,0.25
S026,I00016,2024-11-25,2024-12-01,TPR,0.25
S026,I00135,2024-11-25,2024-12-01,Loyalty,0.15
S026,I00172,2024-11-25,2024-12-01,Multibuy,0.15
S026,I00187,2024-11-25,2024-12-01,Loyalty,0.35
S026,I00209,2024-11-25,2024-12-01,TPR,0.15
S026,I00097,2024-11-25,2024-12-01,TPR,0.25
S026,I00084,2024-12-02,2024-12-08,Seasonal,0.1
S026,I00126,2024-12-02,2024-12-08,Multibuy,0.1
S026,I00193,2024-12-02,2024-12-08,TPR,0.2
S026,I00216,2024-12-02,2024-12-08,TPR,0.2
S026,I00129,2024-12-02,2024-12-08,TPR,0.3
S026,I00034,2024-12-02,2024-12-08,TPR,0.25
S026,I00218,2024-12-02,2024-12-08,TPR,0.15
S026,I00140,2024-12-02,2024-12-08,Multibuy,0.15
S026,I00188,2024-12-02,2024-12-08,TPR,0.25
S026,I00214,2024-12-02,2024-12-08,TPR,0.1
S026,I00117,2024-12-02,2024-12-08,Multibuy,0.25
S026,I00042,2024-12-02,2024-12-08,Multibuy,0.1
S026,I00181,2024-12-02,2024-12-08,Multibuy,0.3
S026,I00202,2024-12-02,2024-12-08,TPR,0.2
S026,I00197,2024-12-02,2024-12-08,TPR,0.2
S026,I00181,2024-12-09,2024-12-15,TPR,0.2
S026,I00218,2024-12-09,2024-12-15,Multibuy,0.25
S026,I00089,2024-12-09,2024-12-15,Multibuy,0.2
S026,I00046,2024-12-09,2024-12-15,TPR,0.25
S026,I00082,2024-12-09,2024-12-15,Multibuy,0.3
S026,I00156,2024-12-09,2024-12-15,Multibuy,0.2
S026,I00194,2024-12-09,2024-12-15,TPR,0.25
S026,I00006,2024-12-09,2024-12-15,TPR,0.1
S026,I00023,2024-12-09,2024-12-15,Seasonal,0.15
S026,I00015,2024-12-09,2024-12-15,TPR,0.25
S026,I00204,2024-12-09,2024-12-15,TPR,0.1
S026,I00084,2024-12-09,2024-12-15,Multibuy,0.2
S026,I00073,2024-12-09,2024-12-15,TPR,0.25
S026,I00108,2024-12-09,2024-12-15,TPR,0.35
S026,I00053,2024-12-09,2024-12-15,Loyalty,0.25
S026,I00012,2024-12-16,2024-12-22,TPR,0.35
S026,I00187,2024-12-16,2024-12-22,TPR,0.2
S026,I00170,2024-12-16,2024-12-22,Multibuy,0.1
S026,I00055,2024-12-16,2024-12-22,Multibuy,0.3
S026,I00022,2024-12-16,2024-12-22,TPR,0.35
S026,I00001,2024-12-16,2024-12-22,Multibuy,0.25
S026,I00124,2024-12-16,2024-12-22,TPR,0.1
S026,I00196,2024-12-16,2024-12-22,TPR,0.35
S026,I00090,2024-12-16,2024-12-22,Loyalty,0.2
S026,I00080,2024-12-16,2024-12-22,Multibuy,0.3
S026,I00036,2024-12-16,2024-12-22,TPR,0.2
S026,I00126,2024-12-16,2024-12-22,TPR,0.1
S026,I00134,2024-12-16,2024-12-22,TPR,0.15
S026,I00153,2024-12-16,2024-12-22,TPR,0.35
S026,I00191,2024-12-16,2024-12-22,TPR,0.1
S026,I00105,2024-12-23,2024-12-29,TPR,0.2
S026,I00015,2024-12-23,2024-12-29,TPR,0.25
S026,I00032,2024-12-23,2024-12-29,TPR,0.2
S026,I00124,2024-12-23,2024-12-29,TPR,0.1
S026,I00159,2024-12-23,2024-12-29,Seasonal,0.2
S026,I00106,2024-12-23,2024-12-29,Seasonal,0.2
S026,I00071,2024-12-23,2024-12-29,Multibuy,0.2
S026,I00119,2024-12-23,2024-12-29,TPR,0.15
S026,I00184,2024-12-23,2024-12-29,Seasonal,0.2
S026,I00161,2024-12-23,2024-12-29,TPR,0.2
S026,I00050,2024-12-23,2024-12-29,TPR,0.15
S026,I00187,2024-12-23,2024-12-29,Loyalty,0.2
S026,I00089,2024-12-23,2024-12-29,TPR,0.15
S026,I00212,2024-12-23,2024-12-29,Multibuy,0.35
S026,I00113,2024-12-23,2024-12-29,TPR,0.25
S026,I00117,2024-12-30,2025-01-05,Multibuy,0.1
S026,I00099,2024-12-30,2025-01-05,TPR,0.1
S026,I00112,2024-12-30,2025-01-05,TPR,0.15
S026,I00216,2024-12-30,2025-01-05,Seasonal,0.1
S026,I00191,2024-12-30,2025-01-05,Seasonal,0.1
S026,I00058,2024-12-30,2025-01-05,Multibuy,0.15
S026,I00066,2024-12-30,2025-01-05,Multibuy,0.2
S026,I00137,2024-12-30,2025-01-05,Seasonal,0.35
S026,I00029,2024-12-30,2025-01-05,Seasonal,0.1
S026,I00108,2024-12-30,2025-01-05,TPR,0.35
S026,I00100,2024-12-30,2025-01-05,TPR,0.2
S026,I00046,2024-12-30,2025-01-05,Loyalty,0.35
S026,I00076,2024-12-30,2025-01-05,TPR,0.25
S026,I00136,2024-12-30,2025-01-05,Multibuy,0.25
S026,I00213,2024-12-30,2025-01-05,Seasonal,0.15
S026,I00101,2025-01-06,2025-01-12,TPR,0.1
S026,I00129,2025-01-06,2025-01-12,Multibuy,0.25
S026,I00201,2025-01-06,2025-01-12,TPR,0.2
S026,I00134,2025-01-06,2025-01-12,Multibuy,0.2
S026,I00110,2025-01-06,2025-01-12,Seasonal,0.25
S026,I00158,2025-01-06,2025-01-12,Seasonal,0.35
S026,I00064,2025-01-06,2025-01-12,Multibuy,0.35
S026,I00139,2025-01-06,2025-01-12,TPR,0.15
S026,I00087,2025-01-06,2025-01-12,TPR,0.25
S026,I00107,2025-01-06,2025-01-12,TPR,0.1
S026,I00136,2025-01-06,2025-01-12,Multibuy,0.25
S026,I00076,2025-01-06,2025-01-12,TPR,0.2
S026,I00051,2025-01-06,2025-01-12,TPR,0.25
S026,I00013,2025-01-06,2025-01-12,Loyalty,0.2
S026,I00104,2025-01-06,2025-01-12,Loyalty,0.2
S026,I00161,2025-01-13,2025-01-19,TPR,0.25
S026,I00100,2025-01-13,2025-01-19,Loyalty,0.15
S026,I00160,2025-01-13,2025-01-19,TPR,0.1
S026,I00174,2025-01-13,2025-01-19,Multibuy,0.25
S026,I00124,2025-01-13,2025-01-19,Loyalty,0.25
S026,I00030,2025-01-13,2025-01-19,TPR,0.25
S026,I00032,2025-01-13,2025-01-19,TPR,0.1
S026,I00214,2025-01-13,2025-01-19,Loyalty,0.15
S026,I00159,2025-01-13,2025-01-19,TPR,0.3
S026,I00028,2025-01-13,2025-01-19,TPR,0.15
S026,I00175,2025-01-13,2025-01-19,TPR,0.1
S026,I00035,2025-01-13,2025-01-19,TPR,0.15
S026,I00002,2025-01-13,2025-01-19,Multibuy,0.2
S026,I00053,2025-01-13,2025-01-19,TPR,0.15
S026,I00063,2025-01-13,2025-01-19,Multibuy,0.3
S026,I00017,2025-01-20,2025-01-26,Multibuy,0.2
S026,I00083,2025-01-20,2025-01-26,TPR,0.2
S026,I00108,2025-01-20,2025-01-26,TPR,0.3
S026,I00036,2025-01-20,2025-01-26,Loyalty,0.3
S026,I00191,2025-01-20,2025-01-26,Seasonal,0.25
S026,I00029,2025-01-20,2025-01-26,Multibuy,0.15
S026,I00143,2025-01-20,2025-01-26,Multibuy,0.3
S026,I00081,2025-01-20,2025-01-26,TPR,0.1
S026,I00146,2025-01-20,2025-01-26,Loyalty,0.2
S026,I00056,2025-01-20,2025-01-26,TPR,0.2
S026,I00192,2025-01-20,2025-01-26,Loyalty,0.25
S026,I00078,2025-01-20,2025-01-26,TPR,0.15
S026,I00201,2025-01-20,2025-01-26,Multibuy,0.3
S026,I00196,2025-01-20,2025-01-26,TPR,0.1
S026,I00188,2025-01-20,2025-01-26,TPR,0.1
S026,I00086,2025-01-27,2025-02-02,Seasonal,0.2
S026,I00048,2025-01-27,2025-02-02,TPR,0.2
S026,I00102,2025-01-27,2025-02-02,TPR,0.1
S026,I00021,2025-01-27,2025-02-02,TPR,0.3
S026,I00139,2025-01-27,2025-02-02,Loyalty,0.15
S026,I00196,2025-01-27,2025-02-02,Multibuy,0.1
S026,I00199,2025-01-27,2025-02-02,TPR,0.15
S026,I00034,2025-01-27,2025-02-02,Multibuy,0.1
S026,I00144,2025-01-27,2025-02-02,Seasonal,0.35
S026,I00073,2025-01-27,2025-02-02,TPR,0.25
S026,I00007,2025-01-27,2025-02-02,TPR,0.2
S026,I00146,2025-01-27,2025-02-02,TPR,0.25
S026,I00220,2025-01-27,2025-02-02,Multibuy,0.35
S026,I00020,2025-01-27,2025-02-02,Multibuy,0.2
S026,I00107,2025-01-27,2025-02-02,TPR,0.2
S026,I00217,2025-02-03,2025-02-09,TPR,0.35
S026,I00119,2025-02-03,2025-02-09,TPR,0.2
S026,I00133,2025-02-03,2025-02-09,Multibuy,0.25
S026,I00193,2025-02-03,2025-02-09,Loyalty,0.25
S026,I00146,2025-02-03,2025-02-09,Multibuy,0.15
S026,I00006,2025-02-03,2025-02-09,Seasonal,0.2
S026,I00073,2025-02-03,2025-02-09,TPR,0.2
S026,I00053,2025-02-03,2025-02-09,TPR,0.35
S026,I00058,2025-02-03,2025-02-09,TPR,0.3
S026,I00166,2025-02-03,2025-02-09,TPR,0.2
S026,I00068,2025-02-03,2025-02-09,TPR,0.3
S026,I00141,2025-02-03,2025-02-09,Multibuy,0.15
S026,I00037,2025-02-03,2025-02-09,Multibuy,0.2
S026,I00216,2025-02-03,2025-02-09,TPR,0.3
S026,I00084,2025-02-03,2025-02-09,Multibuy,0.2
S026,I00104,2025-02-10,2025-02-16,Loyalty,0.1
S026,I00137,2025-02-10,2025-02-16,TPR,0.3
S026,I00144,2025-02-10,2025-02-16,TPR,0.15
S026,I00132,2025-02-10,2025-02-16,TPR,0.3
S026,I00061,2025-02-10,2025-02-16,TPR,0.2
S026,I00068,2025-02-10,2025-02-16,Loyalty,0.15
S026,I00003,2025-02-10,2025-02-16,Multibuy,0.25
S026,I00076,2025-02-10,2025-02-16,TPR,0.1
S026,I00151,2025-02-10,2025-02-16,TPR,0.25
S026,I00211,2025-02-10,2025-02-16,Loyalty,0.2
S026,I00127,2025-02-10,2025-02-16,TPR,0.2
S026,I00158,2025-02-10,2025-02-16,Multibuy,0.1
S026,I00163,2025-02-10,2025-02-16,TPR,0.25
S026,I00188,2025-02-10,2025-02-16,Loyalty,0.2
S026,I00091,2025-02-10,2025-02-16,Loyalty,0.1
S026,I00212,2025-02-17,2025-02-23,TPR,0.15
S026,I00033,2025-02-17,2025-02-23,TPR,0.15
S026,I00078,2025-02-17,2025-02-23,Loyalty,0.3
S026,I00037,2025-02-17,2025-02-23,Seasonal,0.2
S026,I00185,2025-02-17,2025-02-23,Multibuy,0.35
S026,I00080,2025-02-17,2025-02-23,Loyalty,0.1
S026,I00082,2025-02-17,2025-02-23,TPR,0.25
S026,I00195,2025-02-17,2025-02-23,TPR,0.3
S026,I00077,2025-02-17,2025-02-23,Multibuy,0.25
S026,I00167,2025-02-17,2025-02-23,TPR,0.1
S026,I00198,2025-02-17,2025-02-23,TPR,0.1
S026,I00006,2025-02-17,2025-02-23,Loyalty,0.3
S026,I00139,2025-02-17,2025-02-23,TPR,0.35
S026,I00032,2025-02-17,2025-02-23,TPR,0.3
S026,I00094,2025-02-17,2025-02-23,TPR,0.2
S026,I00158,2025-02-24,2025-03-02,Seasonal,0.15
S026,I00139,2025-02-24,2025-03-02,TPR,0.1
S026,I00198,2025-02-24,2025-03-02,TPR,0.1
S026,I00063,2025-02-24,2025-03-02,Multibuy,0.15
S026,I00083,2025-02-24,2025-03-02,Multibuy,0.1
S026,I00217,2025-02-24,2025-03-02,Loyalty,0.25
S026,I00055,2025-02-24,2025-03-02,Multibuy,0.15
S026,I00211,2025-02-24,2025-03-02,Multibuy,0.25
S026,I00118,2025-02-24,2025-03-02,Loyalty,0.35
S026,I00177,2025-02-24,2025-03-02,TPR,0.2
S026,I00084,2025-02-24,2025-03-02,Loyalty,0.2
S026,I00168,2025-02-24,2025-03-02,TPR,0.15
S026,I00193,2025-02-24,2025-03-02,Multibuy,0.15
S026,I00043,2025-02-24,2025-03-02,Multibuy,0.15
S026,I00105,2025-02-24,2025-03-02,TPR,0.2
S026,I00158,2025-03-03,2025-03-09,Seasonal,0.3
S026,I00036,2025-03-03,2025-03-09,TPR,0.25
S026,I00037,2025-03-03,2025-03-09,Multibuy,0.15
S026,I00073,2025-03-03,2025-03-09,Multibuy,0.2
S026,I00007,2025-03-03,2025-03-09,TPR,0.25
S026,I00052,2025-03-03,2025-03-09,TPR,0.3
S026,I00026,2025-03-03,2025-03-09,Multibuy,0.1
S026,I00131,2025-03-03,2025-03-09,TPR,0.2
S026,I00004,2025-03-03,2025-03-09,TPR,0.2
S026,I00215,2025-03-03,2025-03-09,Seasonal,0.3
S026,I00102,2025-03-03,2025-03-09,Multibuy,0.3
S026,I00049,2025-03-03,2025-03-09,TPR,0.35
S026,I00211,2025-03-03,2025-03-09,Multibuy,0.25
S026,I00074,2025-03-03,2025-03-09,Loyalty,0.35
S026,I00040,2025-03-03,2025-03-09,TPR,0.35
S026,I00008,2025-03-10,2025-03-16,Multibuy,0.2
S026,I00069,2025-03-10,2025-03-16,TPR,0.35
S026,I00020,2025-03-10,2025-03-16,TPR,0.2
S026,I00058,2025-03-10,2025-03-16,Loyalty,0.35
S026,I00154,2025-03-10,2025-03-16,Multibuy,0.3
S026,I00140,2025-03-10,2025-03-16,TPR,0.2
S026,I00120,2025-03-10,2025-03-16,Seasonal,0.1
S026,I00109,2025-03-10,2025-03-16,Loyalty,0.2
S026,I00123,2025-03-10,2025-03-16,TPR,0.25
S026,I00122,2025-03-10,2025-03-16,TPR,0.15
S026,I00054,2025-03-10,2025-03-16,Loyalty,0.2
S026,I00021,2025-03-10,2025-03-16,TPR,0.2
S026,I00169,2025-03-10,2025-03-16,Loyalty,0.1
S026,I00132,2025-03-10,2025-03-16,Loyalty,0.25
S026,I00214,2025-03-10,2025-03-16,Multibuy,0.15
S026,I00122,2025-03-17,2025-03-23,TPR,0.25
S026,I00086,2025-03-17,2025-03-23,TPR,0.3
S026,I00210,2025-03-17,2025-03-23,TPR,0.2
S026,I00001,2025-03-17,2025-03-23,Loyalty,0.15
S026,I00189,2025-03-17,2025-03-23,TPR,0.1
S026,I00161,2025-03-17,2025-03-23,TPR,0.15
S026,I00061,2025-03-17,2025-03-23,Multibuy,0.25
S026,I00032,2025-03-17,2025-03-23,TPR,0.3
S026,I00085,2025-03-17,2025-03-23,Loyalty,0.35
S026,I00198,2025-03-17,2025-03-23,Multibuy,0.3
S026,I00154,2025-03-17,2025-03-23,TPR,0.35
S026,I00180,2025-03-17,2025-03-23,Multibuy,0.25
S026,I00133,2025-03-17,2025-03-23,TPR,0.1
S026,I00029,2025-03-17,2025-03-23,TPR,0.1
S026,I00025,2025-03-17,2025-03-23,TPR,0.2
S026,I00020,2025-03-24,2025-03-30,Seasonal,0.3
S026,I00129,2025-03-24,2025-03-30,TPR,0.2
S026,I00016,2025-03-24,2025-03-30,TPR,0.15
S026,I00015,2025-03-24,2025-03-30,TPR,0.2
S026,I00051,2025-03-24,2025-03-30,TPR,0.15
S026,I00138,2025-03-24,2025-03-30,TPR,0.25
S026,I00123,2025-03-24,2025-03-30,TPR,0.2
S026,I00165,2025-03-24,2025-03-30,Multibuy,0.1
S026,I00135,2025-03-24,2025-03-30,TPR,0.3
S026,I00029,2025-03-24,2025-03-30,Loyalty,0.15
S026,I00147,2025-03-24,2025-03-30,TPR,0.15
S026,I00096,2025-03-24,2025-03-30,Loyalty,0.25
S026,I00069,2025-03-24,2025-03-30,Loyalty,0.2
S026,I00210,2025-03-24,2025-03-30,TPR,0.35
S026,I00033,2025-03-24,2025-03-30,Loyalty,0.15
S026,I00008,2025-03-31,2025-04-06,TPR,0.25
S026,I00108,2025-03-31,2025-04-06,Multibuy,0.25
S026,I00193,2025-03-31,2025-04-06,Loyalty,0.1
S026,I00125,2025-03-31,2025-04-06,TPR,0.2
S026,I00060,2025-03-31,2025-04-06,Loyalty,0.15
S026,I00088,2025-03-31,2025-04-06,TPR,0.25
S026,I00219,2025-03-31,2025-04-06,TPR,0.25
S026,I00117,2025-03-31,2025-04-06,Multibuy,0.35
S026,I00111,2025-03-31,2025-04-06,TPR,0.15
S026,I00153,2025-03-31,2025-04-06,TPR,0.2
S026,I00208,2025-03-31,2025-04-06,TPR,0.1
S026,I00005,2025-03-31,2025-04-06,Multibuy,0.15
S026,I00034,2025-03-31,2025-04-06,Multibuy,0.25
S026,I00003,2025-03-31,2025-04-06,Multibuy,0.15
S026,I00169,2025-03-31,2025-04-06,TPR,0.3
S026,I00216,2025-04-07,2025-04-13,TPR,0.2
S026,I00089,2025-04-07,2025-04-13,Multibuy,0.25
S026,I00147,2025-04-07,2025-04-13,TPR,0.15
S026,I00169,2025-04-07,2025-04-13,TPR,0.2
S026,I00174,2025-04-07,2025-04-13,Multibuy,0.1
S026,I00217,2025-04-07,2025-04-13,Seasonal,0.2
S026,I00021,2025-04-07,2025-04-13,Multibuy,0.25
S026,I00112,2025-04-07,2025-04-13,TPR,0.3
S026,I00025,2025-04-07,2025-04-13,TPR,0.35
S026,I00208,2025-04-07,2025-04-13,TPR,0.2
S026,I00077,2025-04-07,2025-04-13,TPR,0.1
S026,I00173,2025-04-07,2025-04-13,Multibuy,0.2
S026,I00181,2025-04-07,2025-04-13,TPR,0.25
S026,I00131,2025-04-07,2025-04-13,TPR,0.15
S026,I00092,2025-04-07,2025-04-13,Loyalty,0.15
S026,I00186,2025-04-14,2025-04-20,Loyalty,0.25
S026,I00066,2025-04-14,2025-04-20,Loyalty,0.15
S026,I00036,2025-04-14,2025-04-20,TPR,0.25
S026,I00209,2025-04-14,2025-04-20,TPR,0.15
S026,I00115,2025-04-14,2025-04-20,TPR,0.2
S026,I00121,2025-04-14,2025-04-20,TPR,0.3
S026,I00174,2025-04-14,2025-04-20,TPR,0.25
S026,I00048,2025-04-14,2025-04-20,TPR,0.1
S026,I00165,2025-04-14,2025-04-20,TPR,0.1
S026,I00097,2025-04-14,2025-04-20,TPR,0.35
S026,I00184,2025-04-14,2025-04-20,Multibuy,0.15
S026,I00008,2025-04-14,2025-04-20,TPR,0.15
S026,I00160,2025-04-14,2025-04-20,Loyalty,0.2
S026,I00181,2025-04-14,2025-04-20,Seasonal,0.15
S026,I00009,2025-04-14,2025-04-20,TPR,0.25
S026,I00141,2025-04-21,2025-04-27,TPR,0.15
S026,I00206,2025-04-21,2025-04-27,TPR,0.2
S026,I00152,2025-04-21,2025-04-27,Seasonal,0.15
S026,I00091,2025-04-21,2025-04-27,TPR,0.3
S026,I00211,2025-04-21,2025-04-27,TPR,0.25
S026,I00062,2025-04-21,2025-04-27,TPR,0.15
S026,I00105,2025-04-21,2025-04-27,TPR,0.2
S026,I00101,2025-04-21,2025-04-27,TPR,0.15
S026,I00133,2025-04-21,2025-04-27,TPR,0.2
S026,I00012,2025-04-21,2025-04-27,Loyalty,0.1
S026,I00208,2025-04-21,2025-04-27,TPR,0.2
S026,I00218,2025-04-21,2025-04-27,Loyalty,0.15
S026,I00034,2025-04-21,2025-04-27,Multibuy,0.3
S026,I00185,2025-04-21,2025-04-27,TPR,0.15
S026,I00182,2025-04-21,2025-04-27,TPR,0.25
S026,I00066,2025-04-28,2025-05-04,TPR,0.15
S026,I00043,2025-04-28,2025-05-04,Loyalty,0.25
S026,I00017,2025-04-28,2025-05-04,TPR,0.2
S026,I00128,2025-04-28,2025-05-04,TPR,0.3
S026,I00130,2025-04-28,2025-05-04,TPR,0.15
S026,I00116,2025-04-28,2025-05-04,TPR,0.2
S026,I00086,2025-04-28,2025-05-04,Multibuy,0.1
S026,I00084,2025-04-28,2025-05-04,Seasonal,0.1
S026,I00125,2025-04-28,2025-05-04,Loyalty,0.1
S026,I00085,2025-04-28,2025-05-04,TPR,0.35
S026,I00194,2025-04-28,2025-05-04,TPR,0.2
S026,I00206,2025-04-28,2025-05-04,Loyalty,0.15
S026,I00064,2025-04-28,2025-05-04,Multibuy,0.2
S026,I00097,2025-04-28,2025-05-04,Multibuy,0.3
S026,I00075,2025-04-28,2025-05-04,Seasonal,0.1
S026,I00068,2025-05-05,2025-05-11,Seasonal,0.35
S026,I00132,2025-05-05,2025-05-11,Multibuy,0.1
S026,I00146,2025-05-05,2025-05-11,Multibuy,0.25
S026,I00062,2025-05-05,2025-05-11,Multibuy,0.15
S026,I00104,2025-05-05,2025-05-11,Seasonal,0.15
S026,I00035,2025-05-05,2025-05-11,Multibuy,0.25
S026,I00109,2025-05-05,2025-05-11,Multibuy,0.3
S026,I00150,2025-05-05,2025-05-11,TPR,0.25
S026,I00130,2025-05-05,2025-05-11,TPR,0.3
S026,I00007,2025-05-05,2025-05-11,TPR,0.35
S026,I00159,2025-05-05,2025-05-11,Loyalty,0.3
S026,I00084,2025-05-05,2025-05-11,TPR,0.15
S026,I00153,2025-05-05,2025-05-11,TPR,0.1
S026,I00208,2025-05-05,2025-05-11,TPR,0.25
S026,I00099,2025-05-05,2025-05-11,TPR,0.25
S026,I00063,2025-05-12,2025-05-18,TPR,0.2
S026,I00194,2025-05-12,2025-05-18,TPR,0.2
S026,I00085,2025-05-12,2025-05-18,TPR,0.3
S026,I00038,2025-05-12,2025-05-18,Multibuy,0.2
S026,I00017,2025-05-12,2025-05-18,TPR,0.1
S026,I00121,2025-05-12,2025-05-18,Loyalty,0.3
S026,I00195,2025-05-12,2025-05-18,Seasonal,0.2
S026,I00135,2025-05-12,2025-05-18,Loyalty,0.25
S026,I00046,2025-05-12,2025-05-18,Loyalty,0.25
S026,I00132,2025-05-12,2025-05-18,Seasonal,0.15
S026,I00186,2025-05-12,2025-05-18,TPR,0.3
S026,I00134,2025-05-12,2025-05-18,TPR,0.25
S026,I00027,2025-05-12,2025-05-18,TPR,0.1
S026,I00188,2025-05-12,2025-05-18,TPR,0.1
S026,I00159,2025-05-12,2025-05-18,Loyalty,0.15
S026,I00094,2025-05-19,2025-05-25,TPR,0.15
S026,I00088,2025-05-19,2025-05-25,TPR,0.35
S026,I00195,2025-05-19,2025-05-25,Multibuy,0.1
S026,I00125,2025-05-19,2025-05-25,Multibuy,0.1
S026,I00155,2025-05-19,2025-05-25,Seasonal,0.3
S026,I00059,2025-05-19,2025-05-25,Multibuy,0.35
S026,I00053,2025-05-19,2025-05-25,TPR,0.1
S026,I00124,2025-05-19,2025-05-25,TPR,0.25
S026,I00044,2025-05-19,2025-05-25,TPR,0.2
S026,I00033,2025-05-19,2025-05-25,TPR,0.15
S026,I00005,2025-05-19,2025-05-25,Loyalty,0.1
S026,I00029,2025-05-19,2025-05-25,TPR,0.15
S026,I00143,2025-05-19,2025-05-25,TPR,0.25
S026,I00212,2025-05-19,2025-05-25,Multibuy,0.3
S026,I00156,2025-05-19,2025-05-25,TPR,0.25
S026,I00067,2025-05-26,2025-06-01,TPR,0.35
S026,I00030,2025-05-26,2025-06-01,TPR,0.35
S026,I00189,2025-05-26,2025-06-01,Loyalty,0.2
S026,I00072,2025-05-26,2025-06-01,TPR,0.15
S026,I00041,2025-05-26,2025-06-01,TPR,0.2
S026,I00009,2025-05-26,2025-06-01,TPR,0.2
S026,I00088,2025-05-26,2025-06-01,TPR,0.25
S026,I00037,2025-05-26,2025-06-01,TPR,0.2
S026,I00031,2025-05-26,2025-06-01,TPR,0.25
S026,I00155,2025-05-26,2025-06-01,TPR,0.25
S026,I00102,2025-05-26,2025-06-01,TPR,0.3
S026,I00192,2025-05-26,2025-06-01,TPR,0.25
S026,I00162,2025-05-26,2025-06-01,TPR,0.3
S026,I00081,2025-05-26,2025-06-01,TPR,0.25
S026,I00109,2025-05-26,2025-06-01,Multibuy,0.3
S026,I00214,2025-06-02,2025-06-08,TPR,0.35
S026,I00217,2025-06-02,2025-06-08,TPR,0.25
S026,I00162,2025-06-02,2025-06-08,TPR,0.15
S026,I00020,2025-06-02,2025-06-08,Seasonal,0.1
S026,I00165,2025-06-02,2025-06-08,Multibuy,0.2
S026,I00129,2025-06-02,2025-06-08,TPR,0.1
S026,I00193,2025-06-02,2025-06-08,Loyalty,0.35
S026,I00198,2025-06-02,2025-06-08,TPR,0.3
S026,I00087,2025-06-02,2025-06-08,TPR,0.1
S026,I00017,2025-06-02,2025-06-08,TPR,0.35
S026,I00164,2025-06-02,2025-06-08,TPR,0.25
S026,I00200,2025-06-02,2025-06-08,TPR,0.15
S026,I00056,2025-06-02,2025-06-08,TPR,0.25
S026,I00172,2025-06-02,2025-06-08,Loyalty,0.15
S026,I00119,2025-06-02,2025-06-08,Multibuy,0.1
S026,I00088,2025-06-09,2025-06-15,Seasonal,0.3
S026,I00076,2025-06-09,2025-06-15,Seasonal,0.35
S026,I00014,2025-06-09,2025-06-15,TPR,0.2
S026,I00099,2025-06-09,2025-06-15,Loyalty,0.25
S026,I00165,2025-06-09,2025-06-15,TPR,0.15
S026,I00174,2025-06-09,2025-06-15,TPR,0.2
